,item_identifyer,tangram,scene,raw_annotation,clean_annotation,head_noun,wn_lemma,selected_synset,synset_definition,tangram_id,item_id,image_url,partition_name,workspace_name,tangram_pos,order_idx,time_delta
1808,36-kitchen-sws16_3,page4-93,kitchen,letter H,letter h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,397,397_grid_tl.png,sws16,sws16_3,tl,32,393.09879
1809,36-kitchen-sws16_4,page4-93,kitchen,top half of a torse,torse,torse,torso,torso.n.01,the body excluding the head and neck and limbs,36,397,397_grid_tl.png,sws16,sws16_4,tl,0,0.0
1810,36-mountain-sws18_15,page4-93,mountain,bear head,bear head,bear head,bear,bear.n.01,massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws,36,402,402_grid_tl.png,sws18,sws18_15,tl,20,554.888059
1811,36-mountain-sws18_16,page4-93,mountain,police dog,police dog,police dog,police_dog,police_dog.n.01,any dog trained to assist police especially in tracking,36,402,402_grid_tl.png,sws18,sws18_16,tl,27,335.848965
1812,36-mountain-sws18_18,page4-93,mountain,Letter H,letter h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,402,402_grid_tl.png,sws18,sws18_18,tl,22,542.563849
1813,36-mountain-sws18_7,page4-93,mountain,a bridge,bridge,bridge,bridge,bridge.n.01,a structure that allows people or vehicles to cross an obstacle such as a river or canal or railway etc.,36,402,402_grid_tl.png,sws18,sws18_7,tl,33,2148.162428
1814,36-mountain-sws18_9,page4-93,mountain,rook,rook,rook,castle,castle.n.03,(chess) the piece that can move any number of unoccupied squares in a direction parallel to the sides of the chessboard,36,402,402_grid_tl.png,sws18,sws18_9,tl,11,222.818175
1815,36-mountain-sws18_0,page4-93,mountain,Frog face,frog face,frog face,frog,frog.n.01,any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species,36,402,402_grid_tl.png,sws18,sws18_0,tl,16,205.230668
1816,36-mountain-sws18_10,page4-93,mountain,people shaking hands,people,people,people,people.n.01,(plural) any group of human beings (men or women or children) collectively,36,402,402_grid_tl.png,sws18,sws18_10,tl,26,567.885474
1817,36-mountain-sws18_11,page4-93,mountain,An H,h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,402,402_grid_tl.png,sws18,sws18_11,tl,12,699.37148
1818,36-mountain-sws18_3,page4-93,mountain,volcano,volcano,volcano,vent,vent.n.03,a fissure in the earth's crust (or in the surface of some other planet) through which molten lava and gases erupt,36,402,402_grid_tl.png,sws18,sws18_3,tl,27,976.887209
1819,36-mountain-sws18_4,page4-93,mountain,Mountain,mountain,mountain,mountain,mountain.n.01,a land mass that projects well above its surroundings; higher than a hill,36,402,402_grid_tl.png,sws18,sws18_4,tl,10,807.019414
1820,36-none-bws0_11,page4-93,none,transformer,transformer,transformer,automaton,automaton.n.02,a mechanism that can move automatically,36,396,396_grid_br.png,bws0,bws0_11,br,1,8.330228
1821,36-none-bws0_5,page4-93,none,people hugging,people hugging,people,people,people.n.01,(plural) any group of human beings (men or women or children) collectively,36,396,396_grid_br.png,bws0,bws0_5,br,19,198.368343
1822,36-none-bws0_6,page4-93,none,two guys holding eachothers shoulders,two guys holding eachothers shoulders,guys,guy,guy.n.01,an informal term for a youth or man,36,396,396_grid_br.png,bws0,bws0_6,br,31,511.63287
1823,36-none-bws0_7,page4-93,none,fox face,fox face,fox,fox,fox.n.01,alert carnivorous mammal with pointed muzzle and ears and a bushy tail; most are predators that do not hunt in packs,36,396,396_grid_br.png,bws0,bws0_7,br,2,28.0486
1824,36-none-bws0_8,page4-93,none,People Hugging Bat with wings closed Twins,people hugging bat with wings closed twins,people,people,people.n.01,(plural) any group of human beings (men or women or children) collectively,36,396,396_grid_br.png,bws0,bws0_8,br,24,632.112878
1825,36-none-bws0_0,page4-93,none,A MASK,mask,mask,mask,mask.n.01,a covering to disguise or conceal the face,36,396,396_grid_br.png,bws0,bws0_0,br,33,1327.633989
1826,36-none-bws0_1,page4-93,none,bear head,bear head,bear head,bear,bear.n.01,massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws,36,396,396_grid_br.png,bws0,bws0_1,br,15,316.676364
1827,36-none-bws0_10,page4-93,none,two people,two people,people,people,people.n.01,(plural) any group of human beings (men or women or children) collectively,36,396,396_grid_br.png,bws0,bws0_10,br,22,257.946668
1828,36-none-bws0_3,page4-93,none,Letter H,letter h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,396,396_grid_br.png,bws0,bws0_3,br,24,414.856254
1829,36-none-bws0_4,page4-93,none,cat,cat,cat,cat,cat.n.01,feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats,36,396,396_grid_br.png,bws0,bws0_4,br,17,210.132557
1830,36-office-sws0_11,page4-93,office,Blueprints,blueprints,blueprints,blueprint,blueprint.n.01,something intended as a guide for making something else,36,400,400_grid_bl.png,sws0,sws0_11,bl,8,130.094043
1831,36-office-sws0_12,page4-93,office,A blanket,blanket,blanket,blanket,blanket.n.01,bedding that keeps a person warm in bed,36,400,400_grid_bl.png,sws0,sws0_12,bl,36,335.66754
1832,36-office-sws0_13,page4-93,office,desk side view,desk side view,desk,desk,desk.n.01,a piece of furniture with a writing surface and usually drawers or other compartments,36,400,400_grid_bl.png,sws0,sws0_13,bl,21,614.607548
1833,36-office-sws0_7,page4-93,office,two people hugging,two people hugging,people,people,people.n.01,(plural) any group of human beings (men or women or children) collectively,36,400,400_grid_bl.png,sws0,sws0_7,bl,13,169.925006
1834,36-office-sws0_9,page4-93,office,counter top,counter top,counter top,countertop,countertop.n.01,the top side of a counter,36,400,400_grid_bl.png,sws0,sws0_9,bl,18,242.881465
1835,36-office-sws0_0,page4-93,office,emblem,emblem,emblem,emblem,emblem.n.01,"special design or visual object representing a quality, type, group, etc.",36,400,400_grid_bl.png,sws0,sws0_0,bl,33,1389.969985
1836,36-office-sws0_10,page4-93,office,A person with long hair and a person with short hair wearing cloaks shaking hands,person with long hair and a person with short hair wearing cloaks shaking hands,person,person,person.n.01,a human being,36,400,400_grid_bl.png,sws0,sws0_10,bl,24,481.733775
1837,36-office-sws0_2,page4-93,office,table and chairs,table and chairs,table,table,table.n.02,a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs,36,400,400_grid_bl.png,sws0,sws0_2,bl,3,33.17699
1838,36-office-sws0_3,page4-93,office,table,table,table,table,table.n.02,a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs,36,400,400_grid_bl.png,sws0,sws0_3,bl,0,0.0
1839,36-office-sws0_4,page4-93,office,anwar,anwar,anwar,entity,entity.n.01,that which is perceived or known or inferred to have its own distinct existence (living or nonliving),36,400,400_grid_bl.png,sws0,sws0_4,bl,21,440.714169
1840,36-sea_bottom-sws4_12,page4-93,sea_bottom,Frog Swimming,frog swimming,frog,frog,frog.n.01,any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species,36,406,406_grid_tr.png,sws4,sws4_12,tr,7,109.505703
1841,36-sea_bottom-sws4_5,page4-93,sea_bottom,Greeting,greeting,greeting,greeting,greeting.n.01,(usually plural) an acknowledgment or expression of good will (especially on meeting),36,406,406_grid_tr.png,sws4,sws4_5,tr,13,905.894711
1842,36-sea_bottom-sws4_6,page4-93,sea_bottom,Letter H,letter h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,406,406_grid_tr.png,sws4,sws4_6,tr,11,247.767589
1843,36-sea_bottom-sws4_8,page4-93,sea_bottom,church pew,church pew,church pew,pew,pew.n.01,long bench with backs; used in church by the congregation,36,406,406_grid_tr.png,sws4,sws4_8,tr,19,226.745246
1844,36-sea_bottom-sws4_9,page4-93,sea_bottom,boat,boat,boat,boat,boat.n.01,a small vessel for travel on water,36,406,406_grid_tr.png,sws4,sws4_9,tr,7,167.094051
1845,36-sea_bottom-sws4_0,page4-93,sea_bottom,a house,house,house,house,house.n.01,a dwelling that serves as living quarters for one or more families,36,406,406_grid_tr.png,sws4,sws4_0,tr,17,382.373111
1846,36-sea_bottom-sws4_1,page4-93,sea_bottom,origami,origami,origami,origami,origami.n.01,"the Japanese art of folding paper into shapes representing objects (e.g., flowers or birds)",36,406,406_grid_tr.png,sws4,sws4_1,tr,19,212.942314
1847,36-sea_bottom-sws4_10,page4-93,sea_bottom,sawhorse,sawhorse,sawhorse,sawhorse,sawhorse.n.01,a framework for holding wood that is being sawed,36,406,406_grid_tr.png,sws4,sws4_10,tr,9,170.702054
1848,36-sea_bottom-sws4_2,page4-93,sea_bottom,crab,crab,crab,crab,crab.n.01,decapod having eyes on short stalks and a broad flattened carapace with a small abdomen folded under the thorax and pincers,36,406,406_grid_tr.png,sws4,sws4_2,tr,17,367.586078
1849,36-sea_bottom-sws4_3,page4-93,sea_bottom,table with boxes on it,table with boxes on it,table,table,table.n.02,a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs,36,406,406_grid_tr.png,sws4,sws4_3,tr,4,67.668471
1850,36-sky-sws2_10,page4-93,sky,dog's head,dog's head,dogs head,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,36,405,405_grid_tl.png,sws2,sws2_10,tl,2,41.747253
1851,36-sky-sws2_15,page4-93,sky,Letter H,letter h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,405,405_grid_tl.png,sws2,sws2_15,tl,28,355.342241
1852,36-sky-sws2_6,page4-93,sky,scissors,scissors,scissors,scissors,scissors.n.01,an edge tool having two crossed pivoting blades,36,405,405_grid_tl.png,sws2,sws2_6,tl,12,155.13719
1853,36-sky-sws2_8,page4-93,sky,helmet,helmet,helmet,helmet,helmet.n.01,armor plate that protects the head,36,405,405_grid_tl.png,sws2,sws2_8,tl,33,397.171588
1854,36-sky-sws2_9,page4-93,sky,house,house,house,house,house.n.01,a dwelling that serves as living quarters for one or more families,36,405,405_grid_tl.png,sws2,sws2_9,tl,32,456.9681
1855,36-sky-sws2_0,page4-93,sky,letter H,letter h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,405,405_grid_tl.png,sws2,sws2_0,tl,16,1104.636614
1856,36-sky-sws2_1,page4-93,sky,A PARCEL,parcel,parcel,package,package.n.01,a collection of things wrapped or boxed together,36,405,405_grid_tl.png,sws2,sws2_1,tl,18,946.142477
1857,36-sky-sws2_2,page4-93,sky,sky/clouds,sky/clouds,sky,sky,sky.n.01,the atmosphere and outer space as viewed from the earth,36,405,405_grid_tl.png,sws2,sws2_2,tl,27,696.148745
1858,36-sky-sws2_3,page4-93,sky,frog with arms.,frog,frog,frog,frog.n.01,any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species,36,405,405_grid_tl.png,sws2,sws2_3,tl,2,25.733787
1859,36-sky-sws2_4,page4-93,sky,butterfly,butterfly,butterfly,butterfly,butterfly.n.01,diurnal insect typically having a slender body with knobbed antennae and broad colorful wings,36,405,405_grid_tl.png,sws2,sws2_4,tl,29,43.309289
1860,36-street-sws12_13,page4-93,street,MASK,mask,mask,mask,mask.n.01,a covering to disguise or conceal the face,36,404,404_grid_br.png,sws12,sws12_13,br,26,609.558544
1861,36-street-sws12_5,page4-93,street,bug,bug,bug,bug,bug.n.01,general term for any insect or similar creeping or crawling invertebrate,36,404,404_grid_br.png,sws12,sws12_5,br,34,537.105563
1862,36-street-sws12_6,page4-93,street,crab,crab,crab,crab,crab.n.01,decapod having eyes on short stalks and a broad flattened carapace with a small abdomen folded under the thorax and pincers,36,404,404_grid_br.png,sws12,sws12_6,br,27,555.177165
1863,36-street-sws12_7,page4-93,street,people dancing,people dancing,people,people,people.n.01,(plural) any group of human beings (men or women or children) collectively,36,404,404_grid_br.png,sws12,sws12_7,br,1,67.391604
1864,36-street-sws12_8,page4-93,street,bridge,bridge,bridge,bridge,bridge.n.01,a structure that allows people or vehicles to cross an obstacle such as a river or canal or railway etc.,36,404,404_grid_br.png,sws12,sws12_8,br,15,174.148838
1865,36-street-sws12_9,page4-93,street,"The letter ""H""",letter h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,404,404_grid_br.png,sws12,sws12_9,br,3,31.511815
1866,36-street-sws12_0,page4-93,street,It looks like a H,h,letter h,H,h.n.04,the 8th letter of the Roman alphabet,36,404,404_grid_br.png,sws12,sws12_0,br,20,397.648091
1867,36-street-sws12_1,page4-93,street,Alien,alien,alien,extraterrestrial_being,extraterrestrial_being.n.01,a form of life assumed to exist outside the Earth or its atmosphere,36,404,404_grid_br.png,sws12,sws12_1,br,34,535.085371
1868,36-street-sws12_2,page4-93,street,spanner,spanner,spanner,wrench,wrench.n.03,a hand tool that is used to hold or twist a nut or bolt,36,404,404_grid_br.png,sws12,sws12_2,br,17,1073.402855
1869,36-street-sws12_11,page4-93,street,lion,lion,lion,lion,lion.n.01,large gregarious predatory feline of Africa and India having a tawny coat with a shaggy mane in the male,36,404,404_grid_br.png,sws12,sws12_11,br,8,112.721829
1870,37-bathroom-sws0_11,page5-128,bathroom,Mace,mace,mace,bludgeon,bludgeon.n.01,a club used as a weapon,37,409,409_grid_tr.png,sws0,sws0_11,tr,22,283.871435
1871,37-bathroom-sws0_12,page5-128,bathroom,A boomerang,boomerang,boomerang,boomerang,boomerang.n.01,a curved piece of wood; when properly thrown will return to thrower,37,409,409_grid_tr.png,sws0,sws0_12,tr,29,274.271692
1872,37-bathroom-sws0_13,page5-128,bathroom,water faucet,water faucet,water faucet,faucet,faucet.n.01,a regulator for controlling the flow of a liquid from a reservoir,37,409,409_grid_tr.png,sws0,sws0_13,tr,11,379.510155
1873,37-bathroom-sws0_7,page5-128,bathroom,an eel,eel,eel,eel,eel.n.01,the fatty flesh of eel; an elongate fish found in fresh water in Europe and America; large eels are usually smoked or pickled,37,409,409_grid_tr.png,sws0,sws0_7,tr,29,365.689902
1874,37-bathroom-sws0_9,page5-128,bathroom,desk lamp,desk lamp,desk lamp,lamp,lamp.n.02,a piece of furniture holding one or more electric light bulbs,37,409,409_grid_tr.png,sws0,sws0_9,tr,17,227.532543
1875,37-bathroom-sws0_0,page5-128,bathroom,star,star,star,star,star.n.01,(astronomy) a celestial body of hot gases that radiates energy derived from thermonuclear reactions in the interior,37,409,409_grid_tr.png,sws0,sws0_0,tr,15,477.227917
1876,37-bathroom-sws0_10,page5-128,bathroom,A snake,snake,snake,snake,snake.n.01,limbless scaly elongate reptile; some are venomous,37,409,409_grid_tr.png,sws0,sws0_10,tr,22,421.944597
1877,37-bathroom-sws0_2,page5-128,bathroom,bath toy,bath toy,bath toy,plaything,plaything.n.01,an artifact designed to be played with,37,409,409_grid_tr.png,sws0,sws0_2,tr,32,343.672431
1878,37-bathroom-sws0_3,page5-128,bathroom,snake,snake,snake,snake,snake.n.01,limbless scaly elongate reptile; some are venomous,37,409,409_grid_tr.png,sws0,sws0_3,tr,36,2585.200422
1879,37-bathroom-sws0_4,page5-128,bathroom,"Water faucet

",faucet,faucet,faucet,faucet.n.01,a regulator for controlling the flow of a liquid from a reservoir,37,409,409_grid_tr.png,sws0,sws0_4,tr,19,355.895143
1880,37-beach-sws6_17,page5-128,beach,shrimp,shrimp,shrimp,shrimp,shrimp.n.03,small slender-bodied chiefly marine decapod crustaceans with a long tail and single pair of pincers; many species are edible,37,414,414_grid_br.png,sws6,sws6_17,br,23,877.305378
1881,37-beach-sws6_19,page5-128,beach,Shower Head,shower head,shower head,showerhead,showerhead.n.01,a perforated nozzle that showers water on a bather,37,414,414_grid_br.png,sws6,sws6_19,br,31,976.767271
1882,37-beach-sws6_23,page5-128,beach,ostrich,ostrich,ostrich,ostrich,ostrich.n.02,fast-running African flightless bird with two-toed feet; largest living bird,37,414,414_grid_br.png,sws6,sws6_23,br,34,1034.689585
1883,37-beach-sws6_5,page5-128,beach,Fish,fish,fish,fish,fish.n.01,any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills,37,414,414_grid_br.png,sws6,sws6_5,br,22,310.04422
1884,37-beach-sws6_9,page5-128,beach,Gas can,gas can,gas can,jug,jug.n.01,a large bottle with a narrow mouth,37,414,414_grid_br.png,sws6,sws6_9,br,10,122.155955
